adcode,name,longitude,latitude,pinyin_prefix
130408,永年区,,y
131100,衡水市,,h
131125,安平县,,a
131128,阜城县,,f
131126,故城县,,g
131103,冀州区,,j
131127,景县,,j
131124,饶阳县,,r
131182,深州市,,s
131102,桃城区,,t
131123,武强县,,w
131122,武邑县,,w
131121,枣强县,,z
131000,廊坊市,,l
131002,安次区,,a
131081,霸州市,,b
131028,大厂回族自治县,,d
131025,大城县,,d
131022,固安县,,g
131003,广阳区,,g
131082,三河市,,s
131026,文安县,,w
131024,香河县,,x
131023,永清县,,y
130300,秦皇岛市,,q
130304,北戴河区,,b
130322,昌黎县,,c
130306,抚宁区,,f
130302,海港区,,h
130324,卢龙县,,l
130321,青龙满族自治县,,q
130303,山海关区,,s
130100,石家庄市,,s
130127,高邑县,,g
130109,藁城区,,g
130183,晋州市,,j
130107,井陉矿区,,j
130121,井陉县,,j
130126,灵寿县,,l
130110,鹿泉区,,l
130111,栾城区,,l
130131,平山县,,p
130104,桥西区,,q
130128,深泽县,,s
130130,无极县,,w
130181,辛集市,,x
130105,新华区,,x
130184,新乐市,,x
130125,行唐县,,x
130108,裕华区,,y
130132,元氏县,,y
130129,赞皇县,,z
130102,长安区,,c
130133,赵县,,z
130123,正定县,,z
130200,唐山市,,t
130209,曹妃甸区,,c
130207,丰南区,,f
130208,丰润区,,f
130204,古冶区,,g
130205,开平区,,k
130225,乐亭县,,l
130203,路北区,,l
130202,路南区,,l
130224,滦南县,,l
130284,滦州市,,l
130283,迁安市,,q
130227,迁西县,,q
130229,玉田县,,y
130281,遵化市,,z
130500,邢台市,,x
130524,柏乡县,,b
130531,广宗县,,g
130529,巨鹿县,,j
130522,临城县,,l
130535,临西县,,l
130525,隆尧县,,l
130581,南宫市,,n
130506,南和区,,n
130523,内丘县,,n
130528,宁晋县,,n
130532,平乡县,,p
130534,清河县,,q
130505,任泽区,,r
130582,沙河市,,s
130533,威县,,w
130502,襄都区,,x
130530,新河县,,x
130503,信都区,,x
130700,张家口市,,z
130732,赤城县,,c
130709,崇礼区,,c
130724,沽源县,,g
130728,怀安县,,h
130730,怀来县,,h
130723,康保县,,k
130702,桥东区,,q
130703,桥西区,,q
130725,尚义县,,s
130708,万全区,,w
